id,token,amount,source_wallet,destination_wallet,created_at
99Wfdu61PF5WVWnnVM5hpA6mdzwZTD27nkVA7zrozA1N,ETH,0.0011,0x231919835aa6c37092ba56200e477a39d31f25b2,0x2dee5d7e77a1212b21139bc1d98b249dcc52055d,2023-01-18 21:22:23
9A3u5DQQATh26Ewdu1CRb79nU74s3qGGZbqRo5jyoYgC,ETH,0.0007,0x7f87cc84a8ef641f59ae779f6f70c0b062d691f6,0x18aa467e40e1defb1956708830a343c1d01d3d7c,2023-01-23 04:52:11
9A88GFaE6sEs5Z7YiLE8VC8aNz3HtGniXZQEDLX9A3kr,ETH,0.00063,0x710a76dbc6b7aad05bf2b18373d3a7ccf77e0c49,0x14cb60f6aca2b2a68d975743bacb33f01f587da5,2023-01-25 01:52:23
9aayRnsQNw3JKfcPUgRwvhsEVcebHi3651FWvH1ePWXs,ETH,0.00039,0xdd03417e09562a333bcba4207af3d8b7956c1e76,0x1a6ef6cc28cf60aa0504cfb21cdffa48cfe3a8fb,2023-01-22 08:28:59
9AevRr8tdveBpeb3p3qj2KcEmL4aFVdDiHig77ZkMuo5,ETH,0.002,0x7c88565a71a1292019466c5c130e0675786a85e9,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-19 11:10:35
9AfzbxnWV7dC7tcAjRFoSQHKY92A5W8tsoxJ57HsstrR,ETH,0.001,0x4b8fa9979850a88fc5c197dbc30918c697d54c1c,0x0f7272f8873b68b2a2f52685311822d831afc8b4,2023-01-19 07:36:23
9Agsa6LxdCuB2ydLz9s7xfPh2JNj5w7nXFVFcHmd1btn,ETH,0.0001,0x176510002d193b84573a6cbee09b727a8a41a5d2,0xd2993e8217063c72bbe8c736404c7fc02adc9761,2023-01-18 09:42:59
9ahXnq4apCGqQfHtDnCZGH2uAMsmRDFDaRQ5jz2zbsWL,ETH,0.00063,0x9ddfa84701d8a8fcdb2b933f3e290a9c9ace1e57,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-21 07:22:35
9aJBEqhQ6dYgujw9j7vXSewghtk3tKTPGd6mX724rLFb,ETH,0.001,0x410d86e3a96930eefabd0543ece6035e1eb005ef,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-20 01:00:59
9AkSdszjGXnxtwKPm2dKSGHgJ4L1faVqE9w8ZMt8bWBw,ETH,0.0032,0xbd5abbad2da9621d10a64e1eb0c6fc75a1f1e5dd,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-17 15:43:59
9apRdTa19HbzaqGQMHzwA1StsVfx9ewiuTRnMboDXFAu,ETH,0.00063,0x321839b5606d43a36764b69e8665adbbbd0c74ad,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-23 06:28:35
9ARdiDHDvdRHJMLVynm7zWMKKaJNxTuc9BpQfgfwGdRb,ETH,0.002,0xe64113140960528f6af928d7ca4f45d192286a7a,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-17 21:35:59
9ArRUmRg5PCV1wh9qiBP2V7LgzdWwXYcsSgmDc58yNFz,ETH,0.001,0x035e8a0a57f24fd10d447c6ce44524513dd6e09c,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,2023-01-18 06:27:35
9atKirEJMuZXsLrG41JqjNUJmhCngiKTgULxvZW2pw7F,ETH,0.00057,0x52a9c95c8d1571dd615d6e226c0d050c117a6b5f,0x035a1f3419dd223293e5411133d9c786f5885425,2023-01-25 10:42:35
9aVFnZM3qKPgCbsG4hcrwP8DJ3Hj4FiozXG1xhBvEroB,DAI,2.1,0x021347565515e576ef931e404d628da613d785b9,0xc2d706398a978b8c5aa4efcd824b57e978841107,2023-01-21 07:03:23
9Aw2PNXYNUwcfMVr9KVazMoscRtYGBQwkq9hnfChA1Nc,DAI,1.0,0x86579ebce57605929da73d8ce17f40960c3b052a,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,2023-01-20 05:19:47
9AWsbWfhAyXd5YAUJpdZRUG2qJqpgUV7dpYxqkYThUmj,ETH,0.002,0xdd4a19dc351ba42421db282196af38b433aa86ba,0x14cb60f6aca2b2a68d975743bacb33f01f587da5,2023-01-21 02:36:23
9aXE2AWZTiSV5bHvSvdKAMbPvMQwjK9gBCrukKt4F78j,ETH,0.00065,0x05e0a46a3a96478f8c6915f57e8089b3397e7cea,0xce849efc35a0a0a046e67c76b477c5432e4ba58b,2023-01-19 19:02:35
9az7fnfiVNwba2eFFc2cbixxzUpHxvYWYkTkACyLNDW,ETH,0.001,0xa098324211cd3a94be61a572feab85264e2ba1b4,0x035a1f3419dd223293e5411133d9c786f5885425,2023-01-18 10:11:11
9AZQnjY5MDnHBVv5Bs9d7anyeX6Bp65sRUhgHb6qivpk,ETH,0.00068,0x0ac7231cc1994fd98f80db1c58efba712fb72f1a,0x9d120bee68ed792884d340f911d8434306b28605,2023-01-25 02:52:47
9azTNfbVwmLwkxy9jFCKoxvXYZUhA9Hr18byJ4haDVrJ,ETH,0.0001,0x94824d798c4d2fd2e093ee4e0084d2f1f75f7554,0xfc148c92062ae30d788d48031b89b45237f27af7,2023-01-18 12:20:23
9b2ntjTPghJGNd97NsVXQKtWpp8DciSAmpk6WBBzwAAj,ETH,0.00066,0xb46606453af059fe68012e1b887e24c0a0c2ced4,0x14cb60f6aca2b2a68d975743bacb33f01f587da5,2023-01-18 11:26:59
9B3VFXEmendddzWNXLfzfM3gaiDQJv1cKAnkoHUED8DA,ETH,0.00066,0xf9822c211efe38791b64150e9fdd7c3792b4f076,0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,2023-01-19 14:30:47
9bBe24Re1nnsm4rXDMYNDJL36QRs3yxmqQoTV3j5Bxr5,ETH,0.00064,0x25cbdaedcec3ffec7ef9999019cb6b173ab1ff95,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,2023-01-18 12:46:35
9bBzfdRMurNHPop7rapEfYSsd38sL8AetCDiXTP5jorQ,DAI,2.0,0x79c2d72552df1c5d551b812eca906a90ce9d840a,0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca,2023-01-18 04:17:11
9BcHGgBKAUJiSzjQ3BuDWQD1mE42fFhLQD8JZDpuSD9G,ETH,0.0022,0x0ea04c16f6d3b8507f5fff0105abff04a1b7d29b,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-22 15:47:47
9BeNtBQayCzsKLCjHojjvumpUD6v5CCQJg25bgG9QxzL,ETH,0.00073,0x93df9dc8b4645bf8b67fb1f0f85aaa9fdff7a06a,0x01d79bceaeaadfb8fd2f2f53005289cfcf483464,2023-01-24 13:08:59
9BFGkEFaGNWghNv7Baw6oDVdfyJKLrAD6mmoZr8jqJBd,ETH,0.0006,0xc8609af221dc552173d3c1d8f45156080feca8c6,0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca,2023-01-22 07:05:47
9BhQ1L1YaPiSPuMZyFeyRjnSx2sRsvBXHjSE3swNrfjZ,ETH,0.0007,0x67f9f9fedfa7d1fb14f5bdf893def237197f43ee,0x1208a26faa0f4ac65b42098419eb4daa5e580ac6,2023-01-25 12:28:59
9BMHW5FA8eTmw2Evjogm8ZQpktUTqsrSy4dJ15Uksjd5,ETH,0.001,0xba1fdde3048aed5656af37873e77845781671d2c,0x788bd114c3f625600b547d5a08ec38e0ee90a06e,2023-01-18 00:33:47
9BMnuPsU4x3bQVGZHKRLxFto16a6QTUpwBQ39EKsNy1,ETH,0.001,0xb37c35f678db47e8ef459b52fa6766b0992603cc,0xd704c5f9826191f3bd06cae867d0f20cafa8aeba,2023-01-20 08:35:11
9BRtcMHQEtCE8HbKXRAwJreaLhmDSQYeFPD3yoAqNGh5,ETH,0.005,0xe782657a1043062087232b3c20c4d25e2a982cb3,0x221966004b2001a0da1274024d67cd09febd0b94,2023-01-24 12:16:35
9BStS3jFaKDHfF9esFcmLvUrsrSo7hg7hqroPwxioRBy,DAI,1.0,0xfc7c0ef10907a1ed1aea1a34642a14f8ec2d2677,0xce849efc35a0a0a046e67c76b477c5432e4ba58b,2023-01-25 07:50:47
9bSVEtvE63xpxpBWeqZB9fYFcuDtcxePCy6i9389qqsC,ETH,0.005,0xa7ca400d49bba87eb606ee05af93689bd21fab99,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,2023-01-19 00:51:23
9bsZpvfnAvzZSmueWMaXifFQNqXibu9x54LLLJGxJhNa,ETH,0.00121,0x677133cbf3784c8e58a7e2c3649d8e0bfb42848e,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,2023-01-18 00:39:11
9bUVziW2tQJmReZUGrXmVuSPL4QXGaYvU3Vo2ZBpWL2h,DAI,1.0,0xc02836da7e0183bac6d08ca1bd9d7fdc2e031634,0xb0b0c51d98d3c49f7a5e61735db4f084d62954a1,2023-01-19 20:16:35
9bXAbSHsLHr9DbW2cGTRxADTpDbehzTTix4nejjReUXh,ETH,0.00068,0xb11ca9e79a6ac4777118944fe8eac912fe42a228,0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,2023-01-25 11:46:11
9Byue11KwEaivgM3hFBktsefvbba9nCDq3E85uLS7VGA,ETH,0.0013,0x76e4dc565426c6146f14d3e3aa99135f77dea876,0x4574e76cbb9891a90d46b0788cc4094b9275b61e,2023-01-20 10:43:11
9C3WrvLptas63W32xf8dpX9jbbg92S8dW6mGcTNwqxtJ,ETH,0.0007,0x721bb743135148db22aecfd5e43a05704e181044,0x41dde2dc7f718d5f764fc97e8d122864587642d4,2023-01-21 10:03:47
9CaH6WNgn1gdM9Hf49wpVV7Bjg1wRvzn1Yn1MS4VsrKj,ETH,0.00045,0x2f3e382426e159448a35641068dec62e84e04069,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,2023-01-21 21:13:59
9caQ2L5CtGdkHcnqQhi45gjZ7YKiwPzc6UFQhFQEoqFw,ETH,0.0001039033,0xb8cfbf3c84e49f88e33898a680def941754cb595,0x99b36fdbc582d113af36a21eba06bfeab7b9be12,2023-01-21 23:49:35
9cF51FhMcjbLcShQSM2DmcConcACXfRgM7THgfoKH8UJ,ETH,0.0069,0xd5b3988ed0ab5ec375e51bb6fd10e205cec16a2e,0x788bd114c3f625600b547d5a08ec38e0ee90a06e,2023-01-18 23:38:59
9Ch354SohWyHrb8xXNzVUSvjbUPMs15FQu9eunaCvq5S,DAI,2.0,0xca72c93172ba6eff168e59e7f17c3c7a8fea9b62,0xb0b0c51d98d3c49f7a5e61735db4f084d62954a1,2023-01-20 10:50:23
9cH4bYfbwgxB5zCzqzW2ndjMKWvBx9pUc7ysxohbgQ7R,ETH,0.001,0xe64113140960528f6af928d7ca4f45d192286a7a,0x371ca2c8f1d02864c7306e5e5ed5dc6edf2dd19c,2023-01-17 21:35:59
9CKsb9Y5n8oVbiEoPwem9G7poaKEdoRRLxus8YkS9Ynv,DAI,4.0,0x83f82b46651ffe97dbcf122402b93b8327ed87e3,0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,2023-01-17 14:51:59
9CNacQxYuKsZzr3u91xGoJ846RQ6MpzfHBBZ8rsx5Drb,ETH,0.00071,0x50f5928ce3b451bb955414fe23d881c168649f90,0x1208a26faa0f4ac65b42098419eb4daa5e580ac6,2023-01-25 07:20:11
9co9Mn9kLnVkSB1QeaL5QPAi6Bk7qu8CcoGSN3oc5cTw,ETH,0.002,0x7c88565a71a1292019466c5c130e0675786a85e9,0x0f7272f8873b68b2a2f52685311822d831afc8b4,2023-01-19 11:10:35
9coUmig5nVVafmDUrbUhbGUQvu2kzCaZvBKAPennnERa,ETH,0.00045,0x2f3e382426e159448a35641068dec62e84e04069,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-21 21:13:59
9CUhVinZ6qbJaUkSP5vZGPu3BpU6gAWkAyrs3HKE1c4W,ETH,0.001,0xe2894fd6ca974d7d248010ac0fa98eaa27ed790a,0x788bd114c3f625600b547d5a08ec38e0ee90a06e,2023-01-25 11:08:59
9cXGFFK37CNVH1LofhZb7W58NCLGf16wVrHCdNQgcmGi,ETH,0.00045,0x10721ccfa1062675955ae89fa12356811fb4dc8c,0x65ed9a7cd4890e23ac5bc8d51498ae955af00724,2023-01-21 21:09:23
9cYFetyGnecQm3zjJdWSXiBPsFiepN4WuWn1MQjBjKH7,DAI,3.0,0x3460bf837b6741035d20ea2d894a4423a859af12,0x221966004b2001a0da1274024d67cd09febd0b94,2023-01-17 15:55:35
9czFyTgqQUnpaG4meqRtinDNfGB6mZCyb8Bmo6p5QNvC,ETH,0.01,0x871608cba092105b91e91295a1d79ffc539bfb48,0xd68e5b216fc2af2854152eac501f9e00807d8c1d,2023-01-25 03:02:59
9D4BAmBdpfxjJKUnPnVzcn8cFufxrd72e7eYATj7mapn,ETH,0.001,0x4b8fa9979850a88fc5c197dbc30918c697d54c1c,0x18ddbb6e344b11eedff5a49fa0c0f1a03cc1097e,2023-01-19 07:36:23
9D6vTeggq9aG7AWYbU7USZiLzpr8vCVWqYQoVj489AXE,ETH,0.0033,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x035a1f3419dd223293e5411133d9c786f5885425,2023-01-17 18:58:35
9D7QqEGGDNy2SCMSjnqUswukAznsCtsxoLdYd9kyJThL,DAI,1.1,0x30aee7a692427143ba7e65efb7db35d360a0ac51,0x16d46098e455a04cf7f3e43c3b2706614fdbec85,2023-01-19 09:42:47
9D9acjGyDBJc1EaVP8SLVHeskHB1q5Uf158tvmhjdSvC,ETH,0.00109,0x859be5c445cf895d2363c441b5f964f169fbac6e,0x1b4463971582f485138879f0e509c160beb8d5e6,2023-01-22 08:49:35
9dcskaqSK9fJ2CYF7VYfvKfbikq4M7B7wzVvW3VyVbwn,ETH,0.0006,0xc8609af221dc552173d3c1d8f45156080feca8c6,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,2023-01-22 07:05:47
9DD7UKzZhDdyckGeAu18sD1YPJP7eVxq6hp4SgW8BqS4,ETH,0.00069,0x7e052ef7b4bb7e5a45f331128afadb1e589deaf1,0x48f2696fb6fab7ac0956175b2e25b456e61b3fcf,2023-01-18 13:41:11
9DfQrvuSqjTrb9K3iJkPS8Kzd1t7L2TfLpb4W7ZZSwwk,ETH,0.01,0x0a251df99a88a20a93876205fb7f5faf2e85a481,0x78dc08c6f14e26b2c91edae9a6e03eed7ae5218b,2023-01-17 20:19:59
9DhG7GMzUC79oPa8WYaUqk8jDKVUfWc4pwqAUyy4P9VK,ETH,0.00073,0xc12b50955bd5347c3929b9e2d3690a37074b82ba,0x3a5bd1e37b099ae3386d13947b6a90d97675e5e3,2023-01-23 02:31:35
9dHXHuXYWg7qYBLZ286cNfH9btixRaMkqUn599UQaJxN,ETH,0.00073,0xb365e0604bf164d5dc8639b5524f7c7916c93358,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-25 05:51:35
9DKL4wWjqVoyW8H2T2zjBACFpUDr5q5rgSNhfooy7ZcS,ETH,0.0005,0xc6326e5d3c128c38595134021a30af0c15916285,0x5b625088ee2e0e9e3d0bd8ab6ba3839d68886d2d,2023-01-23 12:13:23
9dLPZS3FF8kFWDFygF91vMZkscKYPg7TKArCqUzxeij1,ETH,0.0009,0xbdc4d451dcab410dca2699fce2f25cf20f7ab61d,0xfd9f8a0f4bdeac72f08af1c708023cc31dd2e3be,2023-01-24 10:48:59
9dmibdbkLvjyB9dCtv61buUrRfynRzDmkxuuSg5CokWW,DAI,2.0,0xf6a7404dc3efd58fe1f3a49eb5e385d848c8d91e,0x14cb60f6aca2b2a68d975743bacb33f01f587da5,2023-01-17 14:58:59
9DP16DVZxNMBd9mrVnicsFqwyS4L329q82BW1YwRyGkm,DAI,1.0,0x5a6c1afa7d14fd608af17d7e58e8db52df5d66ea,0x78dc08c6f14e26b2c91edae9a6e03eed7ae5218b,2023-01-17 22:23:59
9dPyTktN6QDGXdQxBNcND1i3t35tJDvjTbN5sKKr2N5D,ETH,0.00074,0xeac4b78bdfa52a094d9207c11c9ec29748aafb55,0x99b36fdbc582d113af36a21eba06bfeab7b9be12,2023-01-24 07:25:11
9DqGtCjEpsSpz6jmRsQooekcoujDUU71VTg4dS7Qauda,ETH,0.0007,0x65ad2bf7e09af2597c140df6386a3003d0f5f8ee,0xd2993e8217063c72bbe8c736404c7fc02adc9761,2023-01-19 09:01:35
9du1o1hXmMSz4JKJ7rpmVnEzxzPX8vD1TQyhkfq2enZA,ETH,1e-05,0x9d2c20426eeb742d33d499cb29807902d832f6de,0x14cb60f6aca2b2a68d975743bacb33f01f587da5,2023-01-24 11:02:47
9dVZEnqDSPD8zgKALAi7qY8TvywSXifQxRJZ2vikZhoC,ETH,0.00065,0x05e0a46a3a96478f8c6915f57e8089b3397e7cea,0xd704c5f9826191f3bd06cae867d0f20cafa8aeba,2023-01-19 19:02:35
9e6hVAF8WvakHncshx4ZrMipHtyAUjUrWboaS1iE6zMj,DAI,1.0,0xe43f6352cbbb43a286f77d7dbc9348fb9a4344c9,0xb0b0c51d98d3c49f7a5e61735db4f084d62954a1,2023-01-19 11:25:11
9E7MG6bDsiGsBkWsLQoaKtLNSzEB4Y5k9xifSF7jjPcN,ETH,0.00045,0xeb26131c41cdb01c8f5539f62bef75b8b7a57ee0,0x035a1f3419dd223293e5411133d9c786f5885425,2023-01-22 06:10:47
9E9qsndUS5c4EKG7hTN48C2Hgo9XEBLQ8Gxck66atvS5,ETH,0.00072,0x4ab324c4fd0e19475e12181ec034ba1a4263810a,0x9d100f017095e53b24d81296bca1d26742f1800f,2023-01-23 13:08:59
9EDBSY3EKPDSLxFpRMygtXsNZn46FkeYrLUm4okEbyiJ,ETH,0.0002,0x8e7bd3dc5a41971455a7e5af99c3ab77766b964e,0x0ea26051f7657d59418da186137141cea90d0652,2023-01-18 06:15:59
9eF47PV9rvvNtmr9tFzzkYmaYct3VdtXdnYr9Cbsd3wQ,ETH,0.0025,0x738f0e75ff08a1a365b5d06f9f42c2fed1b4ddf4,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,2023-01-17 16:09:11
9EFHbFsgCogL58vDu9YXsyL4wjjvNsLHSqC84PY8Cvum,DAI,0.021,0x041c0ecdbcbdd5fc20cdd58a3843914f0ddac1fb,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,2023-01-25 05:57:35
9eFhVvgzUAvy6jbV2NEWdGig4H6J7RC5Qrxu7maR3vhm,ETH,0.00062,0x28e632c5872f251617ff82ae418d279198b73794,0x41dde2dc7f718d5f764fc97e8d122864587642d4,2023-01-22 08:39:59
9EG51FMYPzGxub31UWpSFxBNwBxnGFaUjdbZLLLuJpRo,ETH,0.000604,0x2b98f8fba21ea34e868c0a9ef5850a611fc9afd8,0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,2023-01-22 17:45:59
9ej2CFVf9Z987Gv32nZNopVZze5Yvn2SchoeDBrDFHWS,ETH,0.001,0x968a0e5603c5d4dbf24cbd7df562921d158ad19c,0xd704c5f9826191f3bd06cae867d0f20cafa8aeba,2023-01-21 05:05:11
9eJ8LweNfr9BAfMAfwSLUZteZRZGZJ2m1r3RZhEgckye,ETH,0.005,0x606eaf6afae3cad042fbe7d8d32aac88935f3430,0x78dc08c6f14e26b2c91edae9a6e03eed7ae5218b,2023-01-17 14:56:23
9ELDkJFb2MKD3N8y3ceNTbEowp5Mhaw1H6JsNTYLzBtA,ETH,0.0001,0xc679be6bdeab50d7699927b4b02d70272ac7cf82,0x0ea26051f7657d59418da186137141cea90d0652,2023-01-19 11:06:23
9eLVmeM1JucVegrU38cPjTzvMFP1HQFw9qCQJFVKzTMr,DAI,2.0,0x79c2d72552df1c5d551b812eca906a90ce9d840a,0x221966004b2001a0da1274024d67cd09febd0b94,2023-01-18 04:17:11
9eLY6gBuzEHdJXpS6uTPMKM2X7X6MA5buaVxw8qEztUZ,ETH,0.005,0xc552d590393bbc053300f71e80d69d646542df7d,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,2023-01-22 14:09:47
9eo28GysqZwVSGo2S73sUYxWTXHj6BzL1rUFxMwMnfh9,ETH,0.0007,0x65ad2bf7e09af2597c140df6386a3003d0f5f8ee,0x4574e76cbb9891a90d46b0788cc4094b9275b61e,2023-01-19 09:01:35
9epCRkz8u4JLrb7A3Heo5WGx3wKb4msivywmQYyRnT3q,ETH,0.0025,0x4cb75146e98562c9d79b31649c6c739e4dcb7cd5,0x1a6ef6cc28cf60aa0504cfb21cdffa48cfe3a8fb,2023-01-21 23:02:11
9EpHf23YFtrpJEGLqWC3H1s92enYf28YErD9NCQcNKHb,DAI,1.5,0xaf7fb440030304aaec80ad9c7c24d0862a673118,0xfc148c92062ae30d788d48031b89b45237f27af7,2023-01-24 09:16:23
9EQNFAxQU52abtVC21b3Pdz1frCQmM7QTFP6PL2zzx6h,DAI,1.0,0xebacd448a23f63a156841d440778be89613be97b,0x315e6c37077cc5772709bb7fecd6d7606b4443c4,2023-01-21 03:33:47
9ERtUi83WD5sgeT9ASBrVXwquF26yBQRHPnkMmV8ppdo,ETH,0.001,0xe60ea83e22eeea643beaa6ad09b36fd00238c689,0x65ed9a7cd4890e23ac5bc8d51498ae955af00724,2023-01-21 11:15:59
9EtER5qYEbGkfh7N2jwouQKJEpB6m7Mc6zvhZGqr5aTT,ETH,0.0007,0x21aa8e36fae6e39d6780e04dd46764f6b2274d01,0xd704c5f9826191f3bd06cae867d0f20cafa8aeba,2023-01-19 08:56:35
9ETRZ8iTh4L4s65BuaN1JUViSmX1BE21RjQPCE1bxqi2,DAI,1.0,0x0d66fc519f0a4616603aeebe4ccb52c8246ebc96,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-21 20:17:11
9eWvnbX9r1ChmbpnnPwrb96Q9Szhr82BjQhuareXYTks,DAI,2.0,0x79c2d72552df1c5d551b812eca906a90ce9d840a,0x5b625088ee2e0e9e3d0bd8ab6ba3839d68886d2d,2023-01-18 04:17:11
9EXJq3GiuuEDMVaERViFRxVW3MJfnLrwfTUYTX7H7pte,DAI,1.0,0xb88529b224692c249a81c2ffb68a146c8d9a77cc,0x1b4463971582f485138879f0e509c160beb8d5e6,2023-01-19 13:11:35
9EZijuTZgUAzn9bzaQLF6ZD7eRaVYvfQ9kgFoAMjEBZD,ETH,0.007,0xe9363f8e5cc7d8ca3e49cc7ed3be1114e7d48122,0x035a1f3419dd223293e5411133d9c786f5885425,2023-01-20 20:33:23
9f1LdgRKggahobJbL6Gu2n6xNiBaQxsV71ak6JtGPy7Z,ETH,0.00072,0x16a4dec368da2547e77622c94a2eae58544a675f,0x99b36fdbc582d113af36a21eba06bfeab7b9be12,2023-01-25 13:10:23
9f1RnVcVD8NmXyZt8BfMjNs2TXMudLh7y2MfzMN6KGn5,ETH,0.0014,0x768e4afbb8e8a8252aca1d35b6b2537e3df3caa4,0x5b625088ee2e0e9e3d0bd8ab6ba3839d68886d2d,2023-01-22 07:32:23
9f2Sh8gk75W3kQJEZgZmSfe2Wn9VuWyfLbjjQc1Benp1,ETH,0.001,0x049808d5eaa90a2665b9703d2246dded34f1eb73,0x1c4a70eadecc48e436efd0e997445d71df57a4ed,2023-01-19 04:55:35
9F7cgd8KeZzCKLqx15v9woP1j3dy4tuNEhUgPb8kSsGp,ETH,0.0007,0xcb87186061c7afbdc45141f43f24c736f861641e,0x86579ebce57605929da73d8ce17f40960c3b052a,2023-01-24 07:24:11
9fB8VvL4FAeJQsNgPFnFRfsPA4DUeV5ojEGvCwLxhojq,DAI,1.0,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,0x315e6c37077cc5772709bb7fecd6d7606b4443c4,2023-01-23 20:35:59
9FBxvgRwxFZFGU2xTXuM1RiaFmuRD6JwCwzYD8711xw2,ETH,0.0001,0xa4b2098236060740898fba04b2738c4614377d82,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-24 03:46:35
9fis4bSFJy6SB8aMZMwsLofnFmTc4gv2zBpKV64ZXxnf,ETH,0.00066,0x96ccd56a72fff9dab49ceb127a8e29a199324d2d,0x0ea26051f7657d59418da186137141cea90d0652,2023-01-19 06:50:35
9fKuJeLEB9aPxthjuvEZGPTNRSgDGZLcGBVDi5vLUCkX,ETH,0.0007,0xf4e22849bc1162082cc7ae62f23c25acabebfcef,0xfc148c92062ae30d788d48031b89b45237f27af7,2023-01-25 09:33:23
9fnVSv9TmujA9tYD5icRuttytxf6rk231gev2CTeiCQk,ETH,0.0006,0xb72c1e4440046be188ef15d72938853e287f479b,0x035a1f3419dd223293e5411133d9c786f5885425,2023-01-22 07:22:23
9FoeSeBeNcrJghYztWvLD5Wm96YN9WNnpkc61Vxe7Pq5,ETH,0.0002,0x8e7bd3dc5a41971455a7e5af99c3ab77766b964e,0xa7ca400d49bba87eb606ee05af93689bd21fab99,2023-01-18 06:15:59
9frcxzqrjtg2voDPYkLTgKrqCdbejYPXCWe4jreUwGQK,ETH,0.00071,0x7b94dae515f64bc800eb7f6f894436d59e46ee3f,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-25 03:02:23
9frH1k6n4TM1WpHiRqxeccAn9Nt8XotkQgDSAyKCxPqX,ETH,0.0069,0xcd114ebb9c8eabaa2026160ccae56a6bd4103042,0x0f7272f8873b68b2a2f52685311822d831afc8b4,2023-01-17 19:28:11
9FT8dEHbH6K4jBWtn7ec7Mw96SNRDx2fLwQ1PQ2WuJXk,ETH,0.00074,0x937ca1837908b4042bd44312c75a384f8a6d3beb,0x2af4125c8fe208a349ef78d3cb980308ab1ed34f,2023-01-23 05:40:11
9FuQTD7wgm7ZBZFp5VZ7Uudt6P5255Ypz9uroWPBumM1,DAI,5.0,0x40db8365d1252bcb06598927698238a99d39228e,0xd6b97e042d03edbdc100eb55fbe43eb75f2e3036,2023-01-19 18:50:11
9FWjsQuj2c5dGbtMftvxhVxAFWkHd7Eh9Hrk8DoMjyNd,ETH,0.00065,0xae2305fa4dd1f43d63bfd05a6f3cc1d337ac5f86,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,2023-01-19 07:56:23
9fxDidarYyiXR6Zey4yB3u67Ub3Enpym17JUckVzewwk,ETH,0.001,0x4b8fa9979850a88fc5c197dbc30918c697d54c1c,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,2023-01-19 07:36:23
9fZgg6YLNCfCiGRZcpfoHHdAGXzrh2YpjyCLXQ3aA4of,ETH,0.001,0xa7ca400d49bba87eb606ee05af93689bd21fab99,0xb0b0c51d98d3c49f7a5e61735db4f084d62954a1,2023-01-19 00:51:23
9g4qXjJFpAtT9kWkQD2Y5ZAmUukLzc4u2PkXwarUmqN3,ETH,0.0007,0x78b74016f06eea3d9b5498aa30f6981f2a01cc84,0xce849efc35a0a0a046e67c76b477c5432e4ba58b,2023-01-22 01:29:47
9G8dv9F48oPihoP3R4YqrxPYxuo78Zgj6mvukBhZYEfG,ETH,0.0008,0xae256cd2d13353e549d09aea8d4105c8d1cc09d8,0x1c4a70eadecc48e436efd0e997445d71df57a4ed,2023-01-19 12:00:35
9GASNgcdRyH7ikkJoN8AfWfd1zWq1xqESxi45LUHBCaW,ETH,0.0006,0x0e0e131c6420ded87d4724595119753347584940,0x29c40842a76b0aa28865ebf7c916ec820233b7bb,2023-01-22 06:27:23
9GAWkcB8BDwEnXjrXJEhjsDG5YNEoaKRxC291Uo2C3cf,ETH,0.0007,0x345909d748665311d5140a202b5294fe7f364f79,0x3a5bd1e37b099ae3386d13947b6a90d97675e5e3,2023-01-23 11:18:47
9gcaDsPa67mPr5kKfPLT4JoqHSd4d7N3qH3ZuCd2nYi3,ETH,0.00045,0xa84f02ee77d387bbf19c8c830ae9d03e6441a250,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-21 21:11:35
